801-77843,"  American Securities Opportunities Management, LLC     ",Funds Manager," 299 Park Avenue, 34th Floor", New York City, New York,10171, United States,  (212) 476-8000,http://www.americansecurities.com,4/1/13,4/1/15,Delaware,801-77843,11,Joseph Domonkos,Cfo,Eric Schondorf,General Counsel/Cco,Lawrence First,Managing Director/Chief Investment Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-67111,"  Whitehorse Capital Partners, L.P.     ",Funds Manager, 200 Crescent Court, Dallas, Texas,75201, United States,  (214) 855-2999,,9/28/06,4/1/15,Texas,801-67111,24,Jarred Worley,Chief Compliance Officer,James Carvell,Limited Partner,Ethan Underwood,Limited Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-79635,"  Episteme Capital Partners (UK), LLP     ",Funds Manager, 38 Dover Street, London,  W1S 4NL ,, United Kingdom,4.42E+11,http://www.epistemecap.com,4/25/14,4/1/15,United Kingdom,801-79635,7,Adrian Eterovic,Chief Executive Officer,Gustavo Laynes-Lozada,Principal,Helaine Dryden,"General Counsel and Chief Compliance Officer, Episteme Group",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-67440,  Ridgewood Energy Corporation     ,Funds Manager, 14 Philips Parkway, Montvale, New Jersey,  07645-1811 , United States,  (201) 447-9000,https://www.ridgewoodenergy.com,2/21/07,4/1/15,Delaware,801-67440,70,Robert Gold,Executive Vice President,Kathleen McSherry,Executive Vice President and Chief Financial Officer,Daniel Gulino,Senior Vice President; General Counsel &amp; Secretary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-14895,  BTS Asset Management Inc     ,Funds Manager, 420 Bedford Street, Lexington, Massachusetts,2420, United States,  (781) 863-2545,https://www.btsmanagement.com,10/25/79,4/1/15,Massachusetts,801-14895,47,Vilis Pasts,Chariman of Board  Secretary,Matthew Pasts,"Ceo, Treasurer, Director",Isaac Braley,"President, Director",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-72026,"  SQ Advisors, LLC     ",Funds Manager," 1400 Gulf Shore Blvd., North", Naples, Florida,34102, United States,  (239) 213-9393,,12/21/10,4/1/15,Florida,801-72026,7,Louis Simpson,Chairman / Member,Kimberly Querrey,President / Managing Member,Mary Johnston,Chief Compliance Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-72068,"  Dearborn Capital Management, LLC     ",Funds Manager, 555 W. Jackson Blvd., Chicago, Illinois,60661, United States,  (312) 756-4450,http://www.gpmfs.com,1/5/11,4/1/15,Illinois,801-72068,24,David Kavanagh,Chief Investment Officer,Patrick Meehan,Chief Operating Officer,Maureen Orourke,Chief Compliance Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-61643,"  Anchor Capital Management Group, Inc.     ",Funds Manager, 15 Enterprise, Aliso Viejo, California,92656, United States,  (949) 341-0000,http://www.anchor-capital.com,11/29/02,4/1/15,California,801-61643,4,Eric Leake,Chief Investment Officer,Dennis Barker,"President, Chief Compliance Officer",Garrett Waters,Chief Executive Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-60804,"  Spur Capital Partners, LLC     ",Funds Manager, 2370 Nowata Place, Bartlesville, Oklahoma,74006, United States,  (918) 331-3800,http://www.spurcap.com,12/28/01,4/1/15,Delaware,801-60804,7,Paul Fetsch,Managing Director,Paul Gompers,Director,C. Kelly,Managing Director,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-78631,"  Krensavage Asset Management, LLC     ",Funds Manager, 130 East 59th Street, New York, New York,10022, United States,  (212) 518-1970,http://www.krensavage.com,10/4/13,4/1/15,Delaware,801-78631,4,Michael Krensavage,Managing Member/Chief Executive Officer,Louis Parks,Chief Compliance Officer/Chief Operating Officer,Paul Paolino,Chief Financial Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-58183,"  5T Wealth Management, LLC     ",Funds Manager, 595 Coombs Street, Napa, California,94559, United States,  (707) 224-1340,http://www.5twealth.com,7/1/03,4/1/15,California,801-58183,5,Paul Krsek,Managing Member,Meghan Krsek,"Controller, Chief Compliance Officer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-29982,  Tellone Management Group Inc     ,Funds Manager, 6200 E Canyon Rim Rd, Anaheim Hills, California,92807, United States,  (714) 998-2290,http://www.tellone.com,7/10/87,4/1/15,California,801-29982,7,Dean Tellone,"President,secretary,treasurer,director",Steven Wolfe,Chief Compliance Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-63656,"  1919 Investment Counsel, LLC     ",Funds Manager, 100 International Drive, Baltimore, Maryland,21202, United States,  (410) 454-2171,http://www.1919ic.com,11/24/04,4/1/15,Maryland,801-63656,105,Harry Omealia,President and Chief Executive Officer,Paul Benziger,Director,Charles King,Director,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-56238,"  Attalus Capital, L.P.     ",Funds Manager, 2929 Arch Street, Philadelphia, Pennsylvania,19104, United States,  (215) 495-0800,http://www.attaluscapital.com,2/2/99,4/1/15,Delaware,801-56238,2,John Shook,Chief Compliance Officer / Managing Director / President,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-74317,  MMF Capital Management LLC     ,Funds Manager, 55 West Monroe Street Ste 3650, Chicago, Illinois,  60603-5033 , United States,  (312) 291-7300,http://www.mmfcapital.com,3/17/12,4/1/15,Delaware,801-74317,9,David Gezon,Senior Managing Director,James Kayler,Senior Managing Director,C. Foster,Senior Managing Director,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-78597,"  Sapphire Capital Management, Ltd.     ",Funds Manager," Office 11, Building 211", Jidd Ali 721, Middle Governorate, Delaware, United States,97333637700,,10/29/13,4/1/15,British Virgin Islands,801-78597,2,Hussain Rahimi,Chief Compliance Officer and Director,Adel Rahimi,Director,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-73718,"  American Securities Opportunities Advisors, LLC     ",Funds Manager, 299 Park Avenue, New York, New York,10171, United States,  (212) 476-8000,http://www.american-securities.com,3/30/12,4/1/15,Delaware,801-73718,11,Lawrence First,Managing Director/Chief Investment Officer,Joseph Domonkos,Chief Financial Officer,Eric Schondorf,Chief Compliance Officer/General Counsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-76510,"  Wildcat Capital Management, LLC     ",Funds Manager, 301 Commerce Street, Fort Worth, Texas,76102, United States,  (817) 869-8218,,5/4/12,4/1/15,Delaware,801-76510,8,Leonard Potter,Managing Member/President,David Reintjes,Chief Compliance Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-67160,"  First Pacific Advisors, LLC     ",Funds Manager, 11601 Wilshire Boulevard, Los Angeles, California,90025, United States,  (800) 982-4372,http://www.fpafunds.com,9/29/06,4/1/15,Delaware,801-67160,75,Robert Rodriguez,Managing Partner,James Atwood,Managing Partner,Steven Romick,Managing Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-30686,"  The Leuthold Group, LLC     ",Funds Manager, 33 South Sixth Street, Minneapolis, Minnesota,55402, United States,  (612) 332-9141,http://www.lwcm.com,10/16/87,4/1/15,Delaware,801-30686,26,Steven Leuthold,Member,John Mueller,"Co-Chief Executive Officer, Manager",Jeffrey Leadholm,"Co-Chief Executive Officer, Manager",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-55211,  Chesapeake Asset Management LLC     ,Funds Manager, One Rockefeller Plaza, New York, New York,  10020-2026 , United States,  (212) 218-4040,http://www.chesman.com,2/5/98,4/1/15,Delaware,801-55211,13,Sherrill Blalock,"Managing Member, Deputy Chief Compliance Off.",Jonathan Smith,Managing Member,Maureen Gibson,Chief Compliance Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-49966,  Aberdeen Asset Management Inc     ,Funds Manager, 1735 Market Street, Philadelphia, Pennsylvania,19103, United States,  (215) 405-5700,http://www.aberdeen-asset.us,8/23/95,4/1/15,Delaware,801-49966,311,Susan Doyle,"Vice President, Head of Consultant Relations - Us",Andrew Smith,"Chief Executive Officer, Co-Head of Americas and Chief Operating Officer",Jennifer Nichols,"Director, Vice President, Global Head of Legal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ontario, Canada",  Guardian Capital LP     ,Funds Manager," coMmerce CT W, Suite 3100", Toronto, Ontario,  M5L 1E8 , Canada,  (416) 364-8341,http://www.guardiancapital.com,12/7/98,4/1/15,1224324,"Ontario, Canada",62,C. Christensen,"Director, Senior Vice-President &amp; Secretary, Trustee of Gcut",Matthew Turner,"Director, Chief Compliance Officer",George Mavroudis,"Director, Chief Executive Officer, Trustee of Gcut",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-60151,"  Wesbanco Bank, Inc.     ",Funds Manager, One Bank Plaza, Wheeling, West Virginia,  26003-3565 , United States,  (304) 234-9419,,3/30/01,3/31/15,West Virginia,801-60151,13,David Ellwood,Executive Vice President,Deborah Ferdon,"Executive Vice President, Chief Compliance Officer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-67102,"  Banes Capital Management, LLC     ",Funds Manager, 6410 Poplar Avenue, Memphis, Tennessee,  38119-4836 , United States,  (901) 261-5900,http://www.banescapital.com,8/25/06,3/31/15,Tennessee,801-67102,4,Joel Banes,Managing Member,Kevin Bentley,Chief Compliance Officer,John Hanover,President,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-70516,"  Silvermine Capital Management, LLC     ",Funds Manager, 281 Tresser Blvd., Stamford, Connecticut,6901, United States,  (203) 399-3033,http://www.glgpartners.com/res/silvermine,9/3/09,3/31/15,Delaware,801-70516,15,G. Kalin,Co-Head Leveraged Credit,Richard Kurth,Co-Head of Leveraged Credit,Lisa Conrad,Chief Compliance Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-68814,  Bushido Capital Partners LLC     ,Funds Manager," 21 Dupont Circle, N. W.", Washington, District of Columbia,20036, United States,  (202) 828-6200,http://www.bushidofunds.com/,1/28/08,3/31/15,Delaware,801-68814,12,John Beatson,Managing Partner,Chris Niemczewski,Member,Elise Hoffmann,Member801-79866,"  Context Advisers II, L.P.     ",Funds Manager, 401 City Avenue, Bala Cynwyd, Pennsylvania,19004, United States,  (484) 430-1000,http://www.contextam.com,6/5/14,3/31/15,Delaware,801-79866,7,Stephen Kneeley,Chief Executive Officer,John Culbertson,Chief Investment Officer,Matthew Leblanc,Chief Compliance Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-72144,"  Fairway Asset Management, LLC     ",Funds Manager, 900 S. Capital Of Texas Highway, Austin, Texas,78746, United States,  (512) 600-5220,http://www.fairwayassetmanagement.com,2/17/11,3/31/15,Texas,801-72144,10,Charles Riley,Co-Chief Investment Officer,David Friedman,Director Operations and Cco,John Pesce,Co-Chief Investment Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-73914,"  Mason Wells Buyout Partners II, LLC     ",Funds Manager, 411 E. Wisconsin Avenue, Milwaukee, Wisconsin,53202, United States,  (414) 727-6400,,3/9/12,3/31/15,Wisconsin,801-73914,13,JOHN BYRNES,Managing Member,THOMAS SMITH,Member,GREGORY MYERS,Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-73654,"  Crossbeam Capital, LLC     ",Funds Manager, 6919 Portwest Drive, Houston, Texas,77024, United States,  (713) 337-3141,http://www.crossbeamcapital.com,3/30/12,3/31/15,Delaware,801-73654,9,William Blash,Chief Acquisition Officer,Theodore Kerr,President,Todd Haines,Chief Financial Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-79525,"  HCSF Management, LLC     ",Funds Manager, One Ferry Building, San Francisco, California,94111, United States,  (415) 263-7300,http://www.headlandscap.net/,4/9/14,3/31/15,Delaware,801-79525,7,Iii Park,Senior Managing Member,David Cost,"Senior Managing Member, Cco",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-70321,"  Riverpark Advisors, LLC     ",Funds Manager, 156 West 56th Street, New York, New York,10019, United States,  (212) 484-2100,http://www.riverparkfunds.com,6/22/09,3/31/15,Delaware,801-70321,20,Mordecai Schaja,Chief Executive Officer and Chief Compliance Officer,Paul Genova,Chief Financial Officer,Mitchell Rubin,Co-Chief Investment Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-78995,"  Blue Capital Management, Inc.     ",Funds Manager, Mcs Plaza Suite 508, San Juan,917,, Puerto Rico,  (787) 919-7711,,1/3/14,3/31/15,Puerto Rico,801-78995,4,Mark Graham,President,Ryan Delgiudice,Chief Compliance Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-79633,  Dioscuri Capital Management LLC     ,Funds Manager,,,,,,,,4/29/14,3/31/15,Florida,801-79633,2,Jose Bolado,Managing Member,Ruben Jimenez,Managing Member and Chef Compliance Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-80495,"  Circle Squared Alternative Investments, LLC     ",Funds Manager, 67 E. Park Pl, Morristown, New Jersey,7960, United States,  (973) 532-6840,http://www.circlesquaredalts.com,10/27/14,3/31/15,Delaware,801-80495,6,Jeffrey Sica,"Managing Member, Chief Financial Officer, Chief Executive Officer, Chief Information Officer",Cheryl Costa,Chief Compliance Officer; Chief Operating Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-70650,  Neiman Funds Management LLC     ,Funds Manager, 6631 Main Street, Williamsvillie, New York,14221, United States,  (716) 568-8566,http://www.neimanfunds.com,10/8/09,3/31/15,Wyoming,801-70650,3,Harvey Neiman,Managing Member,Daniel Neiman,Member,Glenn Wiggle,"Chief Compliance Officer, Member",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-77079,  Steadview Capital Management LLC     ,Funds Manager, 9 Queens Road Central, Hong Kong,   Hong Kong,, Phone: 85231897003,,http://www.steadview.com,9/19/12,3/31/15,Delaware,801-77079,5,Ravi Mehta,Managing Member/Chief Compliance Officer,Vikas Nair,Chief Financial Officer/Chief Operating Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-60303,"  Guidestone Capital Management, LLC     ",Funds Manager, 2401 Cedar Springs Rd., Dallas, Texas,  75201-1498 , United States,  (214) 720-4707,,5/29/01,3/31/15,Texas,801-60303,21,Kirk Hudson,Director,David McMillan,"Director, Chairman",Joseph Fail,Director,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-55296,"  Torchlight Investors, LLC     ",Funds Manager, 475 Fifth Avenue., New York, New York,10017, United States,  (212) 883-2800,http://www.torchlightinvestors.com,2/27/98,3/31/15,New York,801-55296,44,Daniel Heflin,"President, Chief Executive Officer, Chief Investment Officer, Board Member (Elected Manager)",Robert Kopchains,Board Member (Elected Manager),Steven Schwartz,Board Member (Elected Manager),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-23705,  Granahan Investment Management Inc     ,Funds Manager," 404 Wyman Street, Suite 460", Waltham, Massachusetts,2451, United States,  (781) 890-4412,http://www.granahan.com,3/18/85,3/31/15,Massachusetts,801-23705,19,John Granahan,Chairman,Jane White,President and Chief Executive Officer,Gary Hatton,"Director, Chief Investment Officer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  4E2BAOPLA7BTWAL     ,Funds Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  4E2BAOPLA7BTWAL     ,Funds Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  4E2BAOPLA7BTWAL     ,Funds Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  LW0H9978TU9JADB     ,Funds Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  LW0H9978TU9JADB     ,Funds Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  LW0H9978TU9JADB     ,Funds Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-72618,  Cannell Capital LLC     ,Funds Manager, 150 East Hansen Avenue, Jackson, Wyoming,83001, United States,  (307) 733-2284,http://www.cannellcapital.com,7/29/11,3/31/15,Wyoming,801-72618,2,J. Cannell,Managing Member,Stephen Wagstaff,Chief Compliance Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-73419,  Stilwell Value LLC     ,Funds Manager, 111 Broadway, New York, New York,10006, United States,  (212) 269-2005,,3/19/12,3/31/15,Delaware,801-73419,6,Michelle Bergman,Chief Compliance Officer,Esther Borrack,General Counsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-78750,  Stafford Capital Partners Limited     ,Funds Manager," 4th Floor, 24 Old Bond Street", London,  W1S 4AW ,, United Kingdom,4.42E+11,http://www.staffordtimberland.net/,12/12/13,3/31/15,United Kingdom,801-78750,8,Richard Bowley,Shareholder,Geoffrey Norman,Shareholder,Thomas Goodrich,Shareholder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-73159,"  Alpine Management Services III, LLC     ",Funds Manager," Three Embarcadero Center, Suite 2330", San Francisco, California,94111, United States,  (415) 392-9100,http://www.alpine-investors.com,2/9/12,3/31/15,Delaware,801-73159,14,Tara Genstil,Chief Compliance Officer and Fund Controller,Graham Weaver,Member,William Maguy,Chief Financial Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-78894,  Teton Fund Management LLC     ,Funds Manager, One Maritime Plaza #1555, San Francisco, California,94111, United States,  (415) 765-5155,http://www.tetonfunds.com,1/2/14,3/31/15,Delaware,801-78894,3,Andrew Matthes,Manager and Owner,Gary Cooper,Manager and Owner,Cynthia Cannon,Chief Compliance Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-60947,  Emmes Asset Management Co. LLC     ,Funds Manager, 420 Lexington Avenue, New York, New York,  10170-0900 , United States,  (212) 293-8900,http://www.emmesco.com,2/25/02,3/31/15,Delaware,801-60947,33,Gary Tischler,Director and Officer,Andrew Davidoff,Director and Officer,Richard Coles,Director and Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-64951,  Akina Limited     ,Funds Manager, Sihlstrasse 20, Zurich,8021,, Switzerland,41442201600,http://www.akinapartners.com,11/29/05,3/31/15,Switzerland,801-64951,27,Luc Defferrard,Member of the Board,Christopher Boedtker,Chief Executive Officer/Board Member,Yvonne Stillhart,Chairman of the Board of Directors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-37706,"  Gabelli Funds, LLC     ",Funds Manager, One Corporate Center, Rye, New York,  10580-1422 , United States,  (914) 921-5000,http://www.gabelli.com,11/16/90,3/31/15,New York,801-37706,49,Mario Gabelli,Chief Investment Officer,Bruce Alpert,Executive Vp and Coo,Agnes Mullady,"Vice President of Gabelli Funds, Llc and President and Coo of the Open-End Fund Division",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-47940,  NFJ Investment Group LLC     ,Funds Manager, 2100 Ross Avenue, Dallas, Texas,75201, United States,  (214) 754-1780,http://us.allianzgi.com,11/14/94,3/31/15,Delaware,801-47940,41,Benno Fischer,Managing Director,Paul Magnuson,Managing Director,Patti Almanza,Chief Compliance Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  ZAQSR0ZVGYOB26G     ,Funds Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  ZAQSR0ZVGYOB26G     ,Funds Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,  Intrepid Capital Management Inc     ,Funds Manager, 1400 Marsh Landing Parkway Ste 106, Jacksonville Beach, Florida,32250, United States,  (904) 246-3433,http://www.intrepidcapital.net,11/28/94,3/31/15,1092838,Florida,18,Mark Travis,President/Ceo,Donald White,Cfo/Chief Compliance Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,  Intrepid Capital Management Inc     ,Funds Manager, 1400 Marsh Landing Parkway Ste 106, Jacksonville Beach, Florida,32250, United States,  (904) 246-3433,http://www.intrepidcapital.net,11/28/94,3/31/15,1092838,Florida,18,Mark Travis,President/Ceo,Donald White,Cfo/Chief Compliance Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
